customer_id,customer_name,centre_id,centre_name,booking_date,arrival_time,hour_of_day,day_of_week,peak_hour,token_number,tokens_ahead,queue_length,active_counters,crop,quantity_kg,quality_grade,staff_experience_years,estimated_time_min,actual_wait_time_min,processing_time_min,service_start_time,service_end_time,total_time_at_centre_min
FARM100625,Farmer_0625,PC003,Hassan Market,2026-01-24,09:31:00,9,5,0,37,36,37,3,Cotton,359.9,B,8,169.1,180.0,16.1,12:31:00,12:47:06,196.1
FARM100008,Farmer_0008,PC004,Tumakuru Main,2026-02-19,11:25:00,11,3,1,42,37,39,3,Wheat,240.1,A,1,112.7,108.4,8.0,13:13:24,13:21:24,116.4
FARM100804,Farmer_0804,PC003,Hassan Market,2026-04-07,14:05:00,14,1,0,8,3,6,4,Wheat,248.9,C,2,5.6,5.9,11.1,14:10:54,14:22:00,17.0
FARM101050,Farmer_1050,PC002,Mandya North,2026-04-22,15:03:00,15,2,0,9,6,13,3,Ragi,378.2,A,5,27.0,25.4,11.4,15:28:24,15:39:48,36.8
FARM100337,Farmer_0337,PC002,Mandya North,2026-01-05,13:59:00,13,0,1,4,3,10,3,Groundnut,274.5,C,6,23.5,24.4,13.2,14:23:24,14:36:36,37.6
FARM100048,Farmer_0048,PC005,Bengaluru Rural,2026-03-02,12:50:00,12,0,1,23,18,19,5,Rice,294.5,A,5,40.5,42.8,12.8,13:32:48,13:45:36,55.6
FARM101764,Farmer_1764,PC005,Bengaluru Rural,2026-04-13,12:17:00,12,0,1,39,35,38,5,Wheat,210.6,A,7,58.3,54.2,7.3,13:11:12,13:18:30,61.5
FARM100107,Farmer_0107,PC003,Hassan Market,2026-01-08,11:12:00,11,3,1,23,21,22,4,Ragi,178.1,A,1,48.9,45.6,8.5,11:57:36,12:06:06,54.1
FARM100350,Farmer_0350,PC003,Hassan Market,2026-01-08,11:39:00,11,3,1,18,14,18,5,Groundnut,274.4,A,9,26.0,27.3,8.9,12:06:18,12:15:12,36.2
FARM101080,Farmer_1080,PC003,Hassan Market,2026-04-12,09:29:00,9,6,0,5,0,2,5,Maize,477.9,C,9,1.0,1.0,14.7,09:30:00,09:44:42,15.7
FARM100239,Farmer_0239,PC001,Mysuru Central,2026-03-28,12:50:00,12,5,1,9,4,10,2,Cotton,239.8,C,10,36.9,40.1,15.4,13:30:06,13:45:30,55.5
FARM100214,Farmer_0214,PC001,Mysuru Central,2026-01-22,09:00:00,9,3,0,35,33,37,4,Groundnut,429.2,C,6,116.6,119.8,15.2,10:59:48,11:15:00,135.0
FARM101776,Farmer_1776,PC004,Tumakuru Main,2026-03-20,10:00:00,10,4,1,49,45,50,3,Groundnut,330.6,A,10,185.9,170.8,10.8,12:50:48,13:01:36,181.6
FARM101139,Farmer_1139,PC002,Mandya North,2026-04-12,09:28:00,9,6,0,26,24,25,1,Rice,280.5,A,10,168.6,180.0,11.7,12:28:00,12:39:42,191.7
FARM100794,Farmer_0794,PC005,Bengaluru Rural,2026-01-06,12:34:00,12,1,1,38,35,41,5,Rice,319.5,B,1,85.7,83.9,12.9,13:57:54,14:10:48,96.8
FARM101587,Farmer_1587,PC002,Mandya North,2026-01-05,11:20:00,11,0,1,9,6,13,2,Maize,379.1,A,7,48.3,44.7,12.1,12:04:42,12:16:48,56.8
FARM101583,Farmer_1583,PC002,Mandya North,2026-04-09,13:26:00,13,3,1,20,17,18,2,Cotton,332.8,B,3,160.9,146.9,15.7,15:52:54,16:08:36,162.6
FARM101672,Farmer_1672,PC002,Mandya North,2026-04-18,14:30:00,14,5,0,13,9,16,2,Tur Dal,263.0,B,3,68.5,67.0,12.7,15:37:00,15:49:42,79.7
FARM100524,Farmer_0524,PC003,Hassan Market,2026-04-03,10:15:00,10,4,1,3,1,3,4,Rice,263.1,B,6,11.1,11.3,11.3,10:26:18,10:37:36,22.6
FARM100233,Farmer_0233,PC002,Mandya North,2026-01-19,08:34:00,8,0,0,34,30,31,2,Groundnut,441.3,C,8,197.5,180.0,15.8,11:34:00,11:49:48,195.8
FARM100645,Farmer_0645,PC004,Tumakuru Main,2026-02-07,10:25:00,10,5,1,8,4,6,3,Sugarcane,330.6,C,6,24.5,27.0,17.1,10:52:00,11:09:06,44.1
FARM101508,Farmer_1508,PC002,Mandya North,2026-01-13,08:45:00,8,1,0,48,43,49,2,Rice,262.0,A,10,171.0,180.0,11.8,11:45:00,11:56:48,191.8
FARM100534,Farmer_0534,PC004,Tumakuru Main,2026-04-27,11:00:00,11,0,1,35,32,35,3,Tur Dal,334.8,B,4,142.4,146.2,12.2,13:26:12,13:38:24,158.4
FARM101942,Farmer_1942,PC004,Tumakuru Main,2026-03-02,11:38:00,11,0,1,26,22,27,4,Tur Dal,273.8,C,7,89.9,86.0,12.6,13:04:00,13:16:36,98.6
FARM100604,Farmer_0604,PC001,Mysuru Central,2026-01-01,14:37:00,14,3,0,45,44,45,2,Tur Dal,237.1,B,8,164.1,180.0,10.6,17:37:00,17:47:36,190.6
FARM101330,Farmer_1330,PC003,Hassan Market,2026-01-05,15:50:00,15,0,0,26,25,28,4,Wheat,303.1,A,9,50.6,54.2,8.9,16:44:12,16:53:06,63.1
FARM101075,Farmer_1075,PC001,Mysuru Central,2026-04-13,08:06:00,8,0,0,6,5,8,4,Tur Dal,273.7,C,10,15.1,15.3,12.7,08:21:18,08:34:00,28.0
FARM101305,Farmer_1305,PC005,Bengaluru Rural,2026-03-14,13:49:00,13,5,1,5,1,8,5,Wheat,255.0,B,5,5.5,5.5,10.4,13:54:30,14:04:54,15.9
FARM100061,Farmer_0061,PC005,Bengaluru Rural,2026-04-20,10:31:00,10,0,1,47,45,46,5,Wheat,310.0,B,1,92.0,86.9,9.5,11:57:54,12:07:24,96.4
FARM101264,Farmer_1264,PC005,Bengaluru Rural,2026-04-18,16:06:00,16,5,0,12,8,14,5,Groundnut,310.7,A,8,12.8,13.7,11.2,16:19:42,16:30:54,24.9
FARM100093,Farmer_0093,PC003,Hassan Market,2026-03-24,12:01:00,12,1,1,27,24,29,4,Sugarcane,388.5,C,4,124.2,121.0,20.1,14:02:00,14:22:06,141.1
FARM100667,Farmer_0667,PC001,Mysuru Central,2026-01-22,13:27:00,13,3,1,30,26,27,3,Maize,327.4,B,4,118.7,111.3,12.3,15:18:18,15:30:36,123.6
FARM100281,Farmer_0281,PC002,Mandya North,2026-02-12,14:19:00,14,3,0,32,30,35,3,Tur Dal,211.8,B,8,101.7,102.3,9.2,16:01:18,16:10:30,111.5
FARM101114,Farmer_1114,PC002,Mandya North,2026-03-14,16:03:00,16,5,0,40,39,40,1,Maize,427.4,C,9,184.5,180.0,15.7,19:03:00,19:18:42,195.7
FARM100360,Farmer_0360,PC003,Hassan Market,2026-04-29,10:29:00,10,2,1,26,24,26,4,Ragi,358.5,C,6,78.2,77.8,13.1,11:46:48,11:59:54,90.9
FARM101129,Farmer_1129,PC002,Mandya North,2026-03-09,15:24:00,15,0,0,6,3,9,2,Maize,212.9,A,3,14.6,16.0,9.4,15:40:00,15:49:24,25.4
FARM101170,Farmer_1170,PC003,Hassan Market,2026-02-25,08:22:00,8,2,0,10,9,10,5,Tur Dal,453.7,A,5,26.2,23.9,15.0,08:45:54,09:00:54,38.9
FARM100848,Farmer_0848,PC003,Hassan Market,2026-03-06,13:10:00,13,4,1,35,31,34,3,Sugarcane,165.1,A,9,136.2,139.5,14.4,15:29:30,15:43:54,153.9
FARM101522,Farmer_1522,PC002,Mandya North,2026-02-05,11:16:00,11,3,1,34,30,35,1,Tur Dal,377.6,C,10,197.0,180.0,14.8,14:16:00,14:30:48,194.8
FARM100111,Farmer_0111,PC005,Bengaluru Rural,2026-01-13,15:51:00,15,1,0,4,1,7,5,Cotton,221.6,B,5,1.9,1.9,13.7,15:52:54,16:06:36,15.6
FARM100043,Farmer_0043,PC001,Mysuru Central,2026-01-28,08:34:00,8,2,0,20,16,20,3,Cotton,248.7,C,6,78.5,80.8,15.8,09:54:48,10:10:36,96.6
FARM100126,Farmer_0126,PC004,Tumakuru Main,2026-03-02,15:51:00,15,0,0,33,28,31,3,Groundnut,418.7,A,4,140.2,133.0,13.1,18:04:00,18:17:06,146.1
FARM100205,Farmer_0205,PC005,Bengaluru Rural,2026-04-29,11:09:00,11,2,1,31,26,27,6,Tur Dal,430.6,A,1,63.7,63.4,14.7,12:12:24,12:27:06,78.1
FARM100053,Farmer_0053,PC004,Tumakuru Main,2026-04-19,12:43:00,12,6,1,14,13,16,4,Cotton,162.1,C,1,71.7,65.4,17.6,13:48:24,14:06:00,83.0
FARM100546,Farmer_0546,PC004,Tumakuru Main,2026-01-09,11:02:00,11,4,1,34,32,37,4,Wheat,166.2,A,10,68.4,68.6,7.6,12:10:36,12:18:12,76.2
FARM100069,Farmer_0069,PC001,Mysuru Central,2026-03-14,10:12:00,10,5,1,24,23,29,3,Sugarcane,350.1,A,9,104.1,99.4,13.1,11:51:24,12:04:30,112.5
FARM101741,Farmer_1741,PC005,Bengaluru Rural,2026-04-21,09:28:00,9,1,0,14,10,13,5,Maize,503.4,C,8,32.5,33.4,17.4,10:01:24,10:18:48,50.8
FARM101548,Farmer_1548,PC003,Hassan Market,2026-01-12,13:00:00,13,0,1,18,16,23,3,Wheat,215.6,C,10,47.1,45.9,7.5,13:45:54,13:53:24,53.4
FARM100184,Farmer_0184,PC005,Bengaluru Rural,2026-02-01,08:56:00,8,6,0,9,4,7,5,Wheat,251.2,C,1,7.6,7.9,11.0,09:03:54,09:14:54,18.9
FARM100138,Farmer_0138,PC002,Mandya North,2026-03-15,10:12:00,10,6,1,11,7,9,2,Wheat,200.3,B,10,36.9,34.7,7.9,10:46:42,10:54:36,42.6
FARM100900,Farmer_0900,PC003,Hassan Market,2026-01-02,09:07:00,9,4,0,13,9,13,3,Groundnut,174.1,C,7,33.0,34.3,12.5,09:41:18,09:53:48,46.8
FARM100797,Farmer_0797,PC004,Tumakuru Main,2026-02-15,14:08:00,14,6,0,24,19,26,2,Rice,153.9,A,9,108.4,112.1,12.0,16:00:06,16:12:06,124.1
FARM100133,Farmer_0133,PC002,Mandya North,2026-02-06,11:07:00,11,4,1,35,32,36,2,Groundnut,241.1,C,5,170.7,180.0,14.4,14:07:00,14:21:24,194.4
FARM100081,Farmer_0081,PC003,Hassan Market,2026-03-30,14:17:00,14,0,0,43,39,45,4,Groundnut,291.3,B,1,139.1,146.0,16.3,16:43:00,16:59:18,162.3
FARM101987,Farmer_1987,PC001,Mysuru Central,2026-02-17,13:00:00,13,1,1,37,32,33,4,Cotton,503.7,B,10,143.9,135.6,16.9,15:15:36,15:32:30,152.5
FARM101541,Farmer_1541,PC003,Hassan Market,2026-02-24,12:29:00,12,1,1,29,25,29,4,Wheat,240.8,A,6,55.6,60.6,9.1,13:29:36,13:38:42,69.7
FARM100542,Farmer_0542,PC005,Bengaluru Rural,2026-03-21,08:27:00,8,5,0,33,32,34,5,Ragi,439.7,A,1,72.2,70.9,11.5,09:37:54,09:49:24,82.4
FARM101669,Farmer_1669,PC005,Bengaluru Rural,2026-01-20,14:36:00,14,1,0,32,29,31,5,Sugarcane,134.0,A,5,76.0,80.6,15.5,15:56:36,16:12:06,96.1
FARM100984,Farmer_0984,PC001,Mysuru Central,2026-01-16,10:08:00,10,4,1,29,27,28,2,Maize,306.8,B,2,187.4,180.0,13.7,13:08:00,13:21:42,193.7
FARM100166,Farmer_0166,PC005,Bengaluru Rural,2026-01-16,08:32:00,8,4,0,13,8,15,5,Tur Dal,239.2,C,2,17.1,17.1,14.7,08:49:06,09:03:48,31.8
FARM100249,Farmer_0249,PC004,Tumakuru Main,2026-03-08,10:55:00,10,6,1,11,10,13,2,Groundnut,69.3,B,1,46.7,51.9,9.5,11:46:54,11:56:24,61.4
FARM100447,Farmer_0447,PC003,Hassan Market,2026-01-16,15:24:00,15,4,0,32,28,35,4,Maize,46.0,C,3,76.9,82.3,12.3,16:46:18,16:58:36,94.6
FARM101515,Farmer_1515,PC003,Hassan Market,2026-01-29,16:08:00,16,3,0,9,6,11,4,Maize,223.9,C,6,15.1,14.7,12.3,16:22:42,16:35:00,27.0
FARM100859,Farmer_0859,PC003,Hassan Market,2026-03-03,14:04:00,14,1,0,41,36,39,4,Ragi,345.2,B,3,117.5,108.7,13.2,15:52:42,16:05:54,121.9
FARM101212,Farmer_1212,PC002,Mandya North,2026-02-27,11:15:00,11,4,1,38,37,43,2,Sugarcane,273.6,A,6,176.1,180.0,12.8,14:15:00,14:27:48,192.8
FARM100098,Farmer_0098,PC001,Mysuru Central,2026-03-02,12:14:00,12,0,1,25,23,26,3,Sugarcane,299.8,A,10,133.9,134.9,16.5,14:28:54,14:45:24,151.4
FARM101974,Farmer_1974,PC004,Tumakuru Main,2026-04-11,14:59:00,14,5,0,32,30,33,3,Groundnut,241.1,B,4,102.8,111.5,10.8,16:50:30,17:01:18,122.3
FARM100738,Farmer_0738,PC004,Tumakuru Main,2026-03-29,10:35:00,10,6,1,33,29,30,3,Rice,194.8,C,10,93.8,98.6,8.9,12:13:36,12:22:30,107.5
FARM101256,Farmer_1256,PC002,Mandya North,2026-03-29,13:12:00,13,6,1,15,13,20,3,Tur Dal,455.0,A,4,68.4,67.1,12.9,14:19:06,14:32:00,80.0
FARM100103,Farmer_0103,PC002,Mandya North,2026-01-22,09:10:00,9,3,0,3,2,9,3,Rice,385.9,B,9,8.5,7.9,11.0,09:17:54,09:28:54,18.9
FARM100435,Farmer_0435,PC002,Mandya North,2026-03-18,10:36:00,10,2,1,37,36,39,2,Ragi,174.2,A,6,169.1,180.0,8.9,13:36:00,13:44:54,188.9
FARM100075,Farmer_0075,PC001,Mysuru Central,2026-03-31,13:43:00,13,1,1,29,24,28,3,Tur Dal,155.9,B,8,76.6,84.7,9.2,15:07:42,15:16:54,93.9
FARM101792,Farmer_1792,PC005,Bengaluru Rural,2026-04-28,09:54:00,9,1,0,9,6,7,5,Tur Dal,249.4,B,2,10.5,10.3,13.9,10:04:18,10:18:12,24.2
FARM101235,Farmer_1235,PC003,Hassan Market,2026-04-17,12:24:00,12,4,1,22,17,21,4,Maize,228.4,C,1,59.8,58.0,13.4,13:22:00,13:35:24,71.4
FARM100919,Farmer_0919,PC003,Hassan Market,2026-03-11,16:29:00,16,2,0,12,7,9,4,Sugarcane,218.5,A,4,24.0,23.4,17.6,16:52:24,17:10:00,41.0
FARM101712,Farmer_1712,PC004,Tumakuru Main,2026-01-11,14:48:00,14,6,0,11,8,14,3,Maize,284.2,B,8,28.1,29.3,9.8,15:17:18,15:27:06,39.1
FARM101671,Farmer_1671,PC002,Mandya North,2026-03-20,10:31:00,10,4,1,13,10,13,2,Ragi,270.8,C,3,72.0,79.3,13.7,11:50:18,12:04:00,93.0
FARM101621,Farmer_1621,PC001,Mysuru Central,2026-03-05,12:01:00,12,3,1,24,21,25,3,Rice,377.4,A,1,105.8,107.2,13.4,13:48:12,14:01:36,120.6
FARM100763,Farmer_0763,PC003,Hassan Market,2026-04-14,12:47:00,12,1,1,12,9,10,4,Sugarcane,290.5,C,1,47.9,43.9,18.1,13:30:54,13:49:00,62.0
FARM100990,Farmer_0990,PC001,Mysuru Central,2026-04-13,10:25:00,10,0,1,36,31,33,3,Cotton,195.1,B,10,80.6,88.5,8.1,11:53:30,12:01:36,96.6
FARM100389,Farmer_0389,PC004,Tumakuru Main,2026-02-04,14:32:00,14,2,0,46,45,47,3,Groundnut,100.8,C,8,189.7,180.0,12.0,17:32:00,17:44:00,192.0
FARM100236,Farmer_0236,PC002,Mandya North,2026-03-05,16:24:00,16,3,0,5,0,6,2,Cotton,260.2,C,9,1.0,1.0,13.1,16:25:00,16:38:06,14.1
FARM101507,Farmer_1507,PC002,Mandya North,2026-04-16,16:03:00,16,3,0,38,33,35,2,Sugarcane,385.8,B,9,173.8,180.0,15.8,19:03:00,19:18:48,195.8
FARM100268,Farmer_0268,PC003,Hassan Market,2026-04-06,16:23:00,16,0,0,44,40,42,3,Tur Dal,55.1,B,10,123.6,132.3,10.8,18:35:18,18:46:06,143.1
FARM101188,Farmer_1188,PC005,Bengaluru Rural,2026-04-29,12:38:00,12,2,1,31,27,32,5,Sugarcane,547.3,C,6,109.8,107.2,20.5,14:25:12,14:45:42,127.7
FARM100118,Farmer_0118,PC003,Hassan Market,2026-02-22,14:34:00,14,6,0,10,7,8,4,Sugarcane,277.6,C,7,21.8,23.2,17.4,14:57:12,15:14:36,40.6
FARM101607,Farmer_1607,PC004,Tumakuru Main,2026-02-13,11:55:00,11,4,1,24,21,26,3,Wheat,270.0,A,3,68.1,67.0,8.6,13:02:00,13:10:36,75.6
FARM100674,Farmer_0674,PC005,Bengaluru Rural,2026-04-21,15:40:00,15,1,0,25,24,26,6,Wheat,373.7,A,6,32.6,30.3,9.6,16:10:18,16:19:54,39.9
FARM100250,Farmer_0250,PC003,Hassan Market,2026-01-15,09:11:00,9,3,0,8,4,5,4,Cotton,362.8,B,6,8.2,8.8,12.9,09:19:48,09:32:42,21.7
FARM101453,Farmer_1453,PC003,Hassan Market,2026-04-22,08:56:00,8,2,0,41,37,42,5,Rice,402.4,B,8,90.4,82.2,12.2,10:18:12,10:30:24,94.4
FARM101995,Farmer_1995,PC004,Tumakuru Main,2026-03-28,12:45:00,12,5,1,7,6,11,3,Cotton,242.5,C,7,40.1,39.2,14.0,13:24:12,13:38:12,53.2
FARM100095,Farmer_0095,PC004,Tumakuru Main,2026-01-29,13:38:00,13,3,1,32,29,32,3,Maize,328.9,A,4,145.2,150.1,14.3,16:08:06,16:22:24,164.4
FARM100034,Farmer_0034,PC004,Tumakuru Main,2026-01-17,11:39:00,11,5,1,46,45,50,2,Sugarcane,372.6,B,2,162.4,180.0,21.2,14:39:00,15:00:12,201.2
FARM101464,Farmer_1464,PC003,Hassan Market,2026-02-01,13:48:00,13,6,1,43,39,46,4,Rice,129.5,A,6,66.5,68.1,6.3,14:56:06,15:02:24,74.4
FARM101668,Farmer_1668,PC005,Bengaluru Rural,2026-01-19,09:34:00,9,0,0,9,7,9,5,Sugarcane,405.6,C,1,29.9,29.9,20.8,10:03:54,10:24:42,50.7
FARM100449,Farmer_0449,PC002,Mandya North,2026-01-03,14:31:00,14,5,0,24,20,25,3,Maize,378.0,B,3,117.1,120.9,15.5,16:31:54,16:47:24,136.4
FARM100717,Farmer_0717,PC004,Tumakuru Main,2026-01-21,09:24:00,9,2,0,20,17,18,4,Rice,722.8,B,2,69.0,76.6,17.3,10:40:36,10:57:54,93.9
FARM101810,Farmer_1810,PC005,Bengaluru Rural,2026-03-27,16:09:00,16,4,0,3,2,5,6,Maize,317.0,B,1,5.2,5.2,15.0,16:14:12,16:29:12,20.2
FARM101518,Farmer_1518,PC002,Mandya North,2026-03-31,09:59:00,9,1,0,35,30,31,3,Ragi,134.3,B,6,99.0,96.7,8.7,11:35:42,11:44:24,105.4
FARM100001,Farmer_0001,PC001,Mysuru Central,2026-04-03,13:26:00,13,4,1,24,19,23,4,Rice,65.4,C,6,55.6,51.2,9.9,14:17:12,14:27:06,61.1
FARM101376,Farmer_1376,PC004,Tumakuru Main,2026-02-03,13:39:00,13,1,1,31,28,29,3,Groundnut,374.2,C,7,168.7,154.6,15.1,16:13:36,16:28:42,169.7
FARM101102,Farmer_1102,PC005,Bengaluru Rural,2026-01-21,09:37:00,9,2,0,27,26,27,6,Groundnut,260.1,C,9,49.1,48.4,12.2,10:25:24,10:37:36,60.6
FARM101109,Farmer_1109,PC003,Hassan Market,2026-03-20,16:50:00,16,4,0,21,20,27,5,Tur Dal,468.5,A,6,51.9,56.1,15.1,17:46:06,18:01:12,71.2
FARM101227,Farmer_1227,PC003,Hassan Market,2026-04-18,12:54:00,12,5,1,16,11,13,4,Cotton,133.2,A,2,45.4,43.2,13.7,13:37:12,13:50:54,56.9
FARM100083,Farmer_0083,PC002,Mandya North,2026-01-30,10:09:00,10,4,1,4,1,4,3,Rice,217.1,C,4,9.0,9.7,14.5,10:18:42,10:33:12,24.2
FARM101289,Farmer_1289,PC002,Mandya North,2026-02-18,13:01:00,13,2,1,48,43,44,2,Sugarcane,103.4,C,5,165.8,180.0,13.6,16:01:00,16:14:36,193.6
FARM100677,Farmer_0677,PC004,Tumakuru Main,2026-03-11,16:19:00,16,2,0,23,19,23,3,Cotton,352.8,C,10,92.8,101.1,15.8,18:00:06,18:15:54,116.9
FARM101921,Farmer_1921,PC001,Mysuru Central,2026-03-16,10:34:00,10,0,1,41,38,43,3,Rice,297.1,B,1,157.2,147.9,11.2,13:01:54,13:13:06,159.1
FARM101047,Farmer_1047,PC001,Mysuru Central,2026-03-25,08:06:00,8,2,0,16,13,14,3,Rice,372.6,A,2,39.7,38.0,9.0,08:44:00,08:53:00,47.0
FARM100771,Farmer_0771,PC002,Mandya North,2026-03-02,10:37:00,10,0,1,37,34,39,2,Groundnut,256.2,B,8,162.3,180.0,11.8,13:37:00,13:48:48,191.8
FARM101947,Farmer_1947,PC002,Mandya North,2026-02-22,08:41:00,8,6,0,6,4,11,2,Ragi,40.0,C,6,16.8,17.6,8.7,08:58:36,09:07:18,26.3
FARM101281,Farmer_1281,PC003,Hassan Market,2026-03-12,13:22:00,13,3,1,22,17,23,5,Wheat,298.9,B,9,41.7,38.8,10.6,14:00:48,14:11:24,49.4
FARM101581,Farmer_1581,PC001,Mysuru Central,2026-01-24,16:43:00,16,5,0,33,29,35,2,Maize,280.9,A,4,154.0,161.2,11.1,19:24:12,19:35:18,172.3
FARM101489,Farmer_1489,PC002,Mandya North,2026-04-06,11:11:00,11,0,1,19,16,17,3,Maize,416.1,C,8,97.1,102.6,16.1,12:53:36,13:09:42,118.7
FARM100405,Farmer_0405,PC005,Bengaluru Rural,2026-02-03,08:39:00,8,1,0,32,31,33,4,Rice,299.7,A,8,79.9,74.6,10.8,09:53:36,10:04:24,85.4
FARM101728,Farmer_1728,PC003,Hassan Market,2026-01-29,14:02:00,14,3,0,8,6,12,5,Sugarcane,236.6,A,3,19.0,20.8,18.2,14:22:48,14:41:00,39.0
FARM101299,Farmer_1299,PC002,Mandya North,2026-03-21,10:35:00,10,5,1,18,16,21,3,Groundnut,171.0,B,10,87.7,82.7,13.2,11:57:42,12:10:54,95.9
FARM101341,Farmer_1341,PC003,Hassan Market,2026-01-28,13:45:00,13,2,1,29,28,31,3,Cotton,226.6,B,1,123.6,129.1,14.2,15:54:06,16:08:18,143.3
FARM100105,Farmer_0105,PC005,Bengaluru Rural,2026-03-14,11:29:00,11,5,1,33,28,30,5,Maize,270.7,B,2,64.6,63.8,11.6,12:32:48,12:44:24,75.4
FARM100689,Farmer_0689,PC002,Mandya North,2026-04-23,14:08:00,14,3,0,14,13,16,2,Maize,220.5,C,5,110.2,107.3,14.2,15:55:18,16:09:30,121.5
FARM101306,Farmer_1306,PC002,Mandya North,2026-04-22,15:49:00,15,2,0,13,9,13,2,Maize,81.7,B,10,36.0,36.6,8.1,16:25:36,16:33:42,44.7
FARM100827,Farmer_0827,PC003,Hassan Market,2026-03-22,13:40:00,13,6,1,13,9,10,3,Cotton,280.8,A,9,32.5,35.2,11.9,14:15:12,14:27:06,47.1
FARM100063,Farmer_0063,PC004,Tumakuru Main,2026-03-03,16:25:00,16,1,0,7,6,12,2,Tur Dal,189.1,C,3,26.7,29.3,9.5,16:54:18,17:03:48,38.8
FARM100853,Farmer_0853,PC001,Mysuru Central,2026-01-19,13:30:00,13,0,1,16,13,19,2,Ragi,157.7,C,10,76.0,71.4,10.1,14:41:24,14:51:30,81.5
FARM101354,Farmer_1354,PC002,Mandya North,2026-01-26,15:48:00,15,0,0,7,2,8,3,Sugarcane,303.0,A,2,5.9,5.7,17.0,15:53:42,16:10:42,22.7
FARM100224,Farmer_0224,PC005,Bengaluru Rural,2026-01-17,16:22:00,16,5,0,3,1,5,5,Groundnut,488.2,C,2,2.7,2.8,17.4,16:24:48,16:42:12,20.2
FARM100146,Farmer_0146,PC005,Bengaluru Rural,2026-04-29,14:02:00,14,2,0,42,37,40,4,Sugarcane,229.3,B,2,125.1,118.3,14.1,16:00:18,16:14:24,132.4
FARM101089,Farmer_1089,PC002,Mandya North,2026-04-04,15:21:00,15,5,0,42,39,41,2,Groundnut,145.3,C,9,167.7,180.0,11.6,18:21:00,18:32:36,191.6
FARM100374,Farmer_0374,PC004,Tumakuru Main,2026-04-05,15:16:00,15,6,0,1,0,5,3,Cotton,413.0,C,8,1.5,1.6,18.9,15:17:36,15:36:30,20.5
FARM101421,Farmer_1421,PC004,Tumakuru Main,2026-02-05,14:54:00,14,3,0,11,7,10,3,Ragi,164.6,C,4,29.2,27.9,11.7,15:21:54,15:33:36,39.6
FARM101143,Farmer_1143,PC002,Mandya North,2026-03-15,13:31:00,13,6,1,32,30,31,2,Tur Dal,346.9,C,3,188.5,180.0,14.1,16:31:00,16:45:06,194.1
FARM101827,Farmer_1827,PC001,Mysuru Central,2026-01-02,13:30:00,13,4,1,5,2,4,4,Wheat,50.5,C,6,2.1,2.2,7.9,13:32:12,13:40:06,10.1
FARM101495,Farmer_1495,PC004,Tumakuru Main,2026-01-04,09:15:00,9,6,0,43,38,43,3,Rice,402.3,B,1,187.4,180.0,14.0,12:15:00,12:29:00,194.0
FARM101602,Farmer_1602,PC004,Tumakuru Main,2026-03-28,14:58:00,14,5,0,25,24,27,2,Groundnut,253.4,C,2,167.8,180.0,15.7,17:58:00,18:13:42,195.7
FARM101271,Farmer_1271,PC004,Tumakuru Main,2026-01-24,13:01:00,13,5,1,40,36,38,3,Ragi,323.9,B,7,149.6,164.6,12.5,15:45:36,15:58:06,177.1
FARM100010,Farmer_0010,PC002,Mandya North,2026-02-01,15:15:00,15,6,0,37,32,37,2,Ragi,257.4,A,1,168.4,180.0,10.4,18:15:00,18:25:24,190.4
FARM100450,Farmer_0450,PC003,Hassan Market,2026-03-31,14:12:00,14,1,0,26,24,31,5,Maize,373.3,C,2,54.7,59.8,13.7,15:11:48,15:25:30,73.5
FARM100709,Farmer_0709,PC001,Mysuru Central,2026-03-22,16:51:00,16,6,0,5,2,4,2,Sugarcane,307.3,C,2,19.7,20.7,20.1,17:11:42,17:31:48,40.8
FARM100256,Farmer_0256,PC004,Tumakuru Main,2026-03-19,15:55:00,15,3,0,9,7,9,2,Groundnut,295.6,B,10,47.9,44.2,12.1,16:39:12,16:51:18,56.3
FARM100883,Farmer_0883,PC001,Mysuru Central,2026-03-03,11:12:00,11,1,1,48,45,46,3,Rice,265.7,B,5,158.0,175.6,11.1,14:07:36,14:18:42,186.7
FARM100390,Farmer_0390,PC005,Bengaluru Rural,2026-02-23,08:40:00,8,0,0,21,20,23,5,Cotton,140.7,A,2,42.4,41.7,11.7,09:21:42,09:33:24,53.4
FARM100909,Farmer_0909,PC002,Mandya North,2026-01-03,12:46:00,12,5,1,4,1,3,2,Ragi,349.6,C,1,10.6,9.7,13.4,12:55:42,13:09:06,23.1
FARM100925,Farmer_0925,PC001,Mysuru Central,2026-01-09,14:13:00,14,4,0,7,3,5,3,Cotton,358.8,A,1,14.9,14.4,15.1,14:27:24,14:42:30,29.5
FARM101704,Farmer_1704,PC003,Hassan Market,2026-02-23,10:29:00,10,0,1,18,17,19,4,Wheat,529.0,C,7,66.6,69.2,15.3,11:38:12,11:53:30,84.5
FARM101233,Farmer_1233,PC005,Bengaluru Rural,2026-04-10,10:50:00,10,4,1,20,15,21,5,Wheat,313.0,B,10,33.3,35.6,9.6,11:25:36,11:35:12,45.2
FARM100461,Farmer_0461,PC002,Mandya North,2026-01-18,12:08:00,12,6,1,44,42,45,2,Maize,149.3,C,2,189.9,180.0,12.1,15:08:00,15:20:06,192.1
FARM101270,Farmer_1270,PC001,Mysuru Central,2026-02-06,09:51:00,9,4,0,38,35,40,3,Sugarcane,230.7,B,9,140.4,155.4,13.4,12:26:24,12:39:48,168.8
